customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C100672,Female,0,No,No,61,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,44.02,2711.76,No
C100673,Female,1,No,No,16,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,72.97,1126.99,No
C100674,Male,0,Yes,Yes,26,Yes,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),50.58,1305.12,No
C100675,Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),63.4,3429.61,No
C100676,Male,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.02,2002.56,Yes
C100677,Male,0,No,No,42,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),48.39,2012.13,No
C100678,Male,0,No,Yes,8,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,36.9,352.79,No
C100679,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),57.15,1647.2,Yes
C100680,Male,1,No,No,24,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,37.64,927.37,Yes
C100681,Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,58.53,184.33,Yes
C100682,Male,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,64.31,913.86,No
C100683,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.78,912.31,Yes
C100684,Male,0,No,No,23,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,36.68,803.98,No
C100685,Female,0,Yes,No,50,No,No,No,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,16.24,765.09,Yes
C100686,Male,0,Yes,Yes,2,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),50.72,96.2,No
C100687,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.81,3029.53,Yes
C100688,Female,0,No,No,1,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,49.29,14.69,Yes
C100689,Male,1,No,No,56,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,76.68,4269.94,Yes
C100690,Female,1,No,No,25,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,69.49,1665.77,Yes
C100691,Female,0,No,No,8,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),36.01,260.29,No
C100692,Male,0,Yes,No,6,Yes,Yes,DSL,No internet service,Yes,No,No internet service,No,No,Two year,No,Electronic check,35.15,220.02,No
C100693,Female,1,No,No,49,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,54.89,2675.27,Yes
C100694,Male,0,No,Yes,8,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,38.63,284.18,No
C100695,Female,1,Yes,Yes,64,Yes,No,DSL,Yes,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),25.55,1614.74,No
C100696,Female,1,No,Yes,1,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),38.52,47.17,No
C100697,Male,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),73.73,116.19,No
C100698,Male,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,59.7,3405.43,Yes
C100699,Male,1,No,No,71,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,Yes,Electronic check,62.99,4537.58,Yes
C100700,Female,1,Yes,Yes,51,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),54.32,2807.35,Yes
C100701,Male,1,No,No,4,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),46.08,183.2,Yes
C100702,Female,1,No,No,40,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,One year,No,Credit card (automatic),68.78,2749.24,Yes
C100703,Male,1,Yes,No,53,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.51,3693.0,Yes
C100704,Male,0,No,No,25,Yes,Yes,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),40.4,1047.91,Yes
C100705,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,67.29,2642.61,Yes
C100706,Female,1,No,No,69,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,One year,Yes,Electronic check,48.81,3381.45,No
C100707,Female,1,No,No,22,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No,One year,No,Electronic check,59.09,1304.53,No
C100708,Female,1,No,No,68,Yes,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,23.46,1593.49,Yes
C100709,Male,0,Yes,No,25,Yes,No phone service,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,42.2,1033.33,No
C100710,Male,0,Yes,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,57.12,2648.83,No
C100711,Male,1,No,Yes,2,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),56.59,142.72,Yes
C100712,Female,1,No,No,20,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),45.65,936.48,No
C100713,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Two year,No,Electronic check,57.51,3144.04,No
C100714,Female,0,Yes,Yes,65,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),34.16,2265.77,No
C100715,Male,1,No,No,1,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.68,35.42,No
C100716,Female,1,Yes,No,45,Yes,No,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,35.91,1609.4,No
C100717,Male,0,No,No,70,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),72.94,5099.5,Yes
C100718,Male,1,Yes,No,50,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.42,2767.86,Yes
C100719,Female,1,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.18,4575.78,No
C100720,Female,0,No,No,59,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,58.28,3431.0,Yes
C100721,Male,1,No,Yes,61,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,73.41,4484.79,Yes
C100722,Male,1,No,No,33,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),47.2,1584.38,Yes
C100723,Female,1,No,No,9,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,41.21,391.53,Yes
C100724,Female,0,Yes,No,46,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,41.23,1851.88,No
C100725,Male,1,No,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,63.73,2850.18,No
C100726,Female,1,Yes,Yes,3,Yes,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,23.6,96.08,Yes
C100727,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,75.5,4447.81,No
C100728,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,45.51,3322.27,No
C100729,Female,1,No,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,53.52,1584.55,No
C100730,Male,1,No,No,54,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Electronic check,49.42,2638.42,No
C100731,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,63.96,1967.81,Yes
C100732,Female,0,No,Yes,47,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,45.79,2127.58,No
C100733,Male,0,No,No,57,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,67.67,3875.4,No
C100734,Female,0,Yes,No,72,Yes,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),18.73,1354.3,No
C100735,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,76.28,64.11,Yes
C100736,Male,0,No,No,71,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,42.12,2963.79,No
C100737,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,84.86,2287.27,No
C100738,Male,1,No,No,0,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,38.44,0.0,Yes
C100739,Male,1,Yes,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,76.21,4636.4,No
C100740,Male,0,Yes,No,66,Yes,No phone service,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),66.59,4379.63,Yes
C100741,Male,1,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.65,3111.26,No
C100742,Male,0,Yes,No,43,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),41.17,1740.4,No
C100743,Male,1,No,Yes,67,No,No,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,39.46,2710.27,Yes
C100744,Female,1,No,No,10,Yes,No,DSL,No internet service,No,No,No,Yes,No,Two year,Yes,Electronic check,45.82,436.0,Yes
C100745,Female,1,No,No,63,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.25,2845.36,Yes
C100746,Female,1,No,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,68.93,2252.96,No
C100747,Female,1,No,Yes,14,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,One year,Yes,Electronic check,57.49,833.94,Yes
C100748,Male,1,Yes,No,58,No,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,41.23,2385.48,No
C100749,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.66,5160.56,Yes
C100750,Female,1,Yes,No,66,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),23.5,1554.1,No
C100751,Female,1,No,Yes,18,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,77.81,1351.58,Yes
C100752,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,57.25,1362.88,No
C100753,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,63.98,2550.06,No
C100754,Female,1,Yes,No,27,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.73,1907.3,Yes
C100755,Female,1,No,No,42,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.66,2782.7,No
C100756,Male,1,No,No,7,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),48.37,264.01,No
C100757,Male,1,Yes,Yes,48,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,37.6,1786.67,Yes
C100758,Female,0,No,No,31,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,One year,No,Mailed check,56.68,1728.68,No
C100759,Female,1,No,No,45,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,47.87,2135.7,No
C100760,Female,0,No,Yes,12,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),60.75,764.88,No
C100761,Male,1,No,No,16,No,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,55.3,889.17,No
C100762,Female,1,No,Yes,14,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,58.15,852.63,Yes
C100763,Male,1,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.75,4510.18,Yes
C100764,Male,1,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.53,1006.24,Yes
C100765,Female,1,No,No,10,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),53.35,540.45,No
C100766,Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,60.57,3435.18,Yes
C100767,Male,1,Yes,Yes,54,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,62.47,3279.74,Yes
C100768,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No,No,One year,Yes,Electronic check,61.39,275.78,Yes
C100769,Male,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,70.52,88.97,Yes
C100770,Female,0,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),67.75,4437.08,No
C100771,Male,1,Yes,No,65,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,49.92,3224.09,Yes
C100772,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,57.26,3193.92,No
C100773,Female,1,Yes,No,64,Yes,Yes,DSL,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,37.91,2466.31,No
C100774,Male,1,No,No,69,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.29,4249.88,Yes
C100775,Female,1,Yes,Yes,19,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.57,1054.63,No
C100776,Female,1,No,No,26,Yes,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,35.68,849.54,Yes
C100777,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,60.57,2430.39,No
C100778,Female,0,No,Yes,41,Yes,No phone service,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,28.02,1151.85,No
C100779,Female,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),51.4,1846.24,Yes
C100780,Female,0,No,No,49,No,Yes,DSL,Yes,No,No,No,No internet service,Yes,One year,Yes,Mailed check,51.49,2570.82,No
C100781,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,76.66,5194.51,No
C100782,Male,1,Yes,No,0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,78.93,33.64,No
C100783,Female,1,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,63.41,1405.7,No
C100784,Female,1,No,No,55,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,44.96,2505.03,No
C100785,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.03,303.12,No
C100786,Female,1,No,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),45.47,422.61,No
C100787,Female,0,Yes,Yes,28,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),44.37,1305.34,Yes
C100788,Male,0,No,No,53,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,67.42,3585.12,No
C100789,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,No,Electronic check,74.59,1641.6,Yes
C100790,Male,1,No,No,43,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),37.48,1595.47,No
C100791,Male,1,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),39.54,749.55,Yes
C100792,Male,1,Yes,Yes,60,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,66.39,3917.67,No
C100793,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),66.73,3751.88,Yes
C100794,Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,35.29,812.19,Yes
C100795,Male,0,No,No,28,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,30.28,827.33,No
C100796,Male,1,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.11,4062.1,Yes
C100797,Female,1,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.47,677.81,Yes
C100798,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),87.97,4684.29,No
C100799,Female,1,Yes,No,13,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,51.14,675.93,No
C100800,Female,1,Yes,Yes,48,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.17,2083.73,No
C100801,Male,1,No,Yes,63,Yes,No,No,Yes,No,Yes,No internet service,Yes,No internet service,One year,Yes,Electronic check,21.91,1360.89,No
C100802,Female,1,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,70.2,1946.36,Yes
C100803,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.73,1859.91,No
C100804,Female,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,One year,Yes,Credit card (automatic),65.32,580.73,No
C100805,Male,1,Yes,No,14,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,40.58,520.55,Yes
C100806,Male,1,No,Yes,46,No,Yes,No,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),19.82,918.26,No
C100807,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),46.03,1546.72,No
C100808,Male,1,No,No,51,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,77.6,3968.47,Yes
C100809,Male,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.58,346.82,Yes
C100810,Male,1,No,No,33,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),57.21,1912.2,Yes
C100811,Female,1,No,No,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.1,1728.98,No
C100812,Male,1,No,No,41,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,68.24,2802.62,Yes
C100813,Female,0,No,No,17,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,71.7,1255.0,Yes
C100814,Male,1,No,No,47,No,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),20.18,967.42,Yes
C100815,Female,1,Yes,No,27,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Electronic check,53.03,1469.25,Yes
C100816,Male,0,No,No,44,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,47.71,2123.1,No
C100817,Male,1,No,No,67,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,78.04,5208.19,No
C100818,Female,1,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.96,24.81,No
C100819,Female,1,Yes,No,35,Yes,No,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),32.22,1089.88,No
C100820,Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,66.94,258.65,Yes
C100821,Female,0,No,No,53,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,46.36,2460.78,Yes
C100822,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),59.25,1221.12,Yes
C100823,Female,1,Yes,No,23,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),43.07,958.65,No
C100824,Female,1,No,No,12,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,One year,No,Mailed check,42.07,479.19,No
C100825,Female,1,No,No,14,Yes,No,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,67.35,923.83,Yes
C100826,Male,1,No,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),64.68,2516.92,Yes
C100827,Male,1,No,No,25,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),74.04,1852.57,Yes
C100828,Male,0,No,No,25,No,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,65.12,1562.05,No
C100829,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,33.68,548.85,Yes
C100830,Male,1,No,No,43,No,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,48.07,2063.63,Yes
C100831,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),60.25,2213.3,Yes
C100832,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),75.02,1256.87,Yes
C100833,Female,1,Yes,No,49,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,39.35,1947.19,Yes
C100834,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),51.16,2965.73,Yes
C100835,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,56.3,1034.0,No
C100836,Male,1,No,No,22,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,Yes,Credit card (automatic),72.5,1508.81,No
C100837,Female,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,72.7,3711.73,Yes
C100838,Male,1,Yes,Yes,20,Yes,Yes,DSL,No internet service,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),34.56,756.01,No
C100839,Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.62,1636.83,No
C100840,Male,0,Yes,Yes,56,Yes,No phone service,No,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,38.38,2159.2,Yes
C100841,Female,1,Yes,No,57,Yes,No,DSL,No internet service,No,No,Yes,Yes,No,Two year,Yes,Mailed check,50.55,2880.5,No
C100842,Female,1,No,Yes,18,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,78.78,1447.2,No
C100843,Female,1,No,No,55,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),29.24,1631.77,No
C100844,Male,0,Yes,No,10,Yes,No,No,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,48.66,512.77,Yes
C100845,Male,1,Yes,Yes,68,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,64.24,4351.28,Yes
C100846,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.96,2826.79,Yes
